Wavelength,400 nm,442 nm,500 nm,550 nm,550 nm (2),600 nm,650 nm,700 nm,Large chequerboard (white1),Large chequerboard (white2),Large chequerboard (black1),Large chequerboard (black2),Printer paper (white),Printer paper (toner),dark skin,light skin,blue sky,foliage,blue flower,bluish green,orange,purplish blue,moderate red,purple,yellow green,orange yellow,blue,green,red,yellow,magenta,cyan,white 9.5 (.05 D),neutral 8 (.23 D),neutral 6.5 (.44 D),neutral 5 (.70 D),neutral 3.5 (1.05 D),black 2 (1.5 D),Optoma EP739 90 s after taking white reference,Optoma EP739 just after taking white reference,"400 nm, in wood holder","442 nm, hand-held",Small chequerboard (white1),Small chequerboard (white2),Small chequerboard (black1),Small chequerboard (black2)
407,0.014623,0.032029,0.002028,0.002385,0.002215,0.001089,0.00098,0.000455,0.366615,0.355974,0.062761,0.054802,0.632829,0.049735,0.077073,0.231504,0.329495,0.066353,0.440257,0.369731,0.061987,0.358268,0.175066,0.216258,0.088155,0.084916,0.251823,0.075165,0.055104,0.083887,0.396797,0.297388,0.652717,0.57864,0.395579,0.22051,0.109795,0.043273,0.982581,0.999605,0.017203,0.032945,0.355883,0.348903,0.056203,0.051313
408,0.009536,0.029364,0.00175,0.002207,0.001939,0.000955,0.001013,0.000446,0.391499,0.380181,0.063062,0.055035,0.657559,0.05013,0.07718,0.232331,0.334383,0.066315,0.447976,0.375299,0.061822,0.364932,0.174876,0.217563,0.088251,0.08457,0.256095,0.074762,0.054817,0.083809,0.403049,0.302353,0.682469,0.597351,0.40253,0.22182,0.109908,0.043166,0.982662,0.9996,0.011225,0.030247,0.378747,0.370849,0.056765,0.051808
409,0.005929,0.027401,0.001536,0.002052,0.001736,0.000859,0.000946,0.000441,0.417262,0.405058,0.063044,0.055084,0.682916,0.050318,0.077093,0.232942,0.338883,0.06631,0.454798,0.380105,0.06131,0.370966,0.17465,0.218203,0.088083,0.08431,0.260062,0.074272,0.054425,0.08349,0.408708,0.306999,0.711321,0.614679,0.408588,0.222843,0.109611,0.042764,0.982717,0.999455,0.006931,0.028175,0.40172,0.39269,0.056982,0.052101
410,0.003399,0.025741,0.001252,0.001679,0.001613,0.00076,0.00075,0.000353,0.445077,0.431738,0.062312,0.054277,0.709777,0.050781,0.076963,0.233625,0.342552,0.066352,0.46064,0.384295,0.06121,0.376562,0.174185,0.219061,0.087716,0.084007,0.263763,0.074637,0.054384,0.082581,0.414029,0.311146,0.740027,0.630447,0.413823,0.22398,0.11009,0.042982,0.982811,0.99924,0.003921,0.026486,0.425147,0.414741,0.056992,0.05182
411,0.001709,0.024224,0.001114,0.001469,0.001394,0.00061,0.000617,0.00022,0.475027,0.460956,0.062217,0.054365,0.737615,0.050876,0.076882,0.234285,0.346224,0.066317,0.465836,0.388239,0.061337,0.381762,0.173711,0.219658,0.087782,0.083617,0.267983,0.074928,0.054504,0.082657,0.418079,0.315003,0.767916,0.644203,0.418684,0.225014,0.110043,0.042751,0.983099,0.999195,0.002041,0.025072,0.449471,0.438208,0.057568,0.051898
412,0.000698,0.022968,0.000972,0.001327,0.001198,0.000498,0.000527,0.000121,0.505871,0.491077,0.062523,0.0548,0.764998,0.051203,0.07679,0.234767,0.34944,0.066213,0.470424,0.39167,0.06139,0.386614,0.173165,0.220205,0.087922,0.08325,0.271992,0.074919,0.05456,0.08279,0.421382,0.318248,0.794146,0.656607,0.422736,0.225703,0.11007,0.042604,0.98344,0.999171,0.00092,0.023957,0.473844,0.461568,0.058201,0.052271
413,0.000334,0.021974,0.000764,0.00122,0.00106,0.000456,0.00047,0.000083,0.537965,0.522247,0.06323,0.055414,0.79171,0.052135,0.076652,0.234956,0.351918,0.066021,0.474365,0.394394,0.061196,0.391161,0.172485,0.220803,0.087979,0.082956,0.275459,0.074413,0.054424,0.082532,0.424073,0.320628,0.818461,0.667912,0.425633,0.225846,0.110491,0.042826,0.983808,0.999113,0.000452,0.02312,0.498435,0.484589,0.058664,0.052995
414,0.000219,0.021525,0.000813,0.001198,0.001092,0.000556,0.000567,0.000216,0.572101,0.555587,0.063251,0.055352,0.81857,0.052605,0.076929,0.235318,0.35436,0.066003,0.477933,0.397385,0.061317,0.394983,0.172184,0.22079,0.088153,0.082996,0.279091,0.074834,0.05447,0.082501,0.426212,0.322957,0.841161,0.676503,0.427943,0.226632,0.110815,0.043185,0.983996,0.999294,0.000225,0.02255,0.524028,0.509075,0.059189,0.052959
415,0.000114,0.020975,0.000789,0.001059,0.001029,0.000497,0.000582,0.000228,0.606165,0.589031,0.063249,0.05528,0.844543,0.052912,0.07696,0.235642,0.356346,0.066022,0.480841,0.399749,0.061278,0.398654,0.171721,0.220203,0.088201,0.082772,0.282607,0.075096,0.054355,0.082342,0.427999,0.325141,0.862012,0.683941,0.430078,0.227288,0.110901,0.043248,0.984252,0.999318,0.000082,0.02203,0.549624,0.533446,0.059672,0.052918
416,0.000004,0.020314,0.000687,0.000829,0.000879,0.000309,0.000519,0.00013,0.640006,0.622401,0.063293,0.055283,0.869547,0.053098,0.076693,0.235887,0.357879,0.066058,0.483109,0.401456,0.061052,0.40224,0.171044,0.219124,0.088098,0.08225,0.286,0.075098,0.054074,0.082033,0.429503,0.327164,0.881082,0.690446,0.432068,0.227723,0.110771,0.042999,0.984577,0.999197,0.000002,0.021545,0.575152,0.557592,0.060109,0.052968
417,0.000022,0.019875,0.000675,0.000867,0.000866,0.000428,0.000564,0.000189,0.67505,0.6566,0.063218,0.05556,0.892805,0.053168,0.076399,0.235698,0.3595,0.066044,0.48515,0.403384,0.061097,0.405411,0.170214,0.2187,0.087831,0.08193,0.2895,0.075139,0.054255,0.081853,0.431277,0.328611,0.897562,0.695456,0.433272,0.227781,0.111016,0.042923,0.9849,0.999257,0.000025,0.021119,0.601216,0.582628,0.060591,0.053333
418,0.000071,0.019456,0.000633,0.00085,0.000818,0.00044,0.00059,0.000219,0.709104,0.689863,0.063353,0.055424,0.914452,0.053697,0.076316,0.235905,0.361147,0.06573,0.487015,0.405132,0.060967,0.408641,0.169555,0.218192,0.087682,0.081633,0.292547,0.075173,0.054128,0.081486,0.432243,0.330098,0.912651,0.699887,0.43431,0.227908,0.111206,0.042927,0.985209,0.999256,0.000005,0.020809,0.626546,0.606809,0.06078,0.053409
419,0.00011,0.0191,0.000571,0.000791,0.000758,0.000396,0.000592,0.000223,0.74202,0.722089,0.063589,0.055117,0.934494,0.054381,0.076317,0.236256,0.362714,0.065353,0.488669,0.406719,0.060781,0.411816,0.168972,0.217537,0.087647,0.081339,0.295282,0.075172,0.053833,0.081092,0.432665,0.331651,0.926194,0.703649,0.435218,0.228041,0.111333,0.042965,0.985495,0.99923,0.000002,0.020559,0.651177,0.630271,0.060871,0.053363
420,0.000053,0.018876,0.000471,0.000664,0.000709,0.000345,0.000532,0.000186,0.774248,0.753912,0.063706,0.055177,0.952711,0.054511,0.076106,0.23616,0.363919,0.065512,0.489931,0.40816,0.060824,0.414735,0.168231,0.216412,0.087799,0.080983,0.298002,0.075042,0.053629,0.081078,0.432892,0.333472,0.937231,0.706166,0.436045,0.228021,0.111334,0.042937,0.985773,0.999222,0.000002,0.020265,0.675979,0.654093,0.061348,0.053579
421,0.000016,0.018704,0.00046,0.000598,0.000662,0.000291,0.000488,0.000152,0.805001,0.784353,0.063889,0.055335,0.968716,0.054605,0.075953,0.236308,0.365539,0.065478,0.491145,0.409792,0.060794,0.417797,0.167579,0.215393,0.087924,0.080807,0.301108,0.075328,0.053619,0.081045,0.433407,0.335758,0.947091,0.70835,0.436913,0.228301,0.111226,0.042934,0.986083,0.999172,0.000002,0.020117,0.699524,0.676833,0.061755,0.053908
422,0.000002,0.018569,0.000443,0.000545,0.000615,0.00024,0.000473,0.000126,0.833926,0.813075,0.064053,0.055525,0.982928,0.054681,0.075928,0.236529,0.367227,0.065376,0.492222,0.411468,0.060776,0.420844,0.166981,0.214456,0.088067,0.08064,0.304226,0.075589,0.053651,0.081016,0.433883,0.338248,0.955648,0.710239,0.437654,0.22859,0.111176,0.042923,0.98638,0.999161,0.000002,0.020054,0.721802,0.69838,0.062148,0.054077
423,0.000002,0.018459,0.000369,0.000479,0.000561,0.000192,0.000501,0.000109,0.860912,0.840016,0.064133,0.055723,0.995296,0.054747,0.07614,0.236738,0.368818,0.065263,0.493073,0.413158,0.060834,0.42385,0.166413,0.213589,0.088272,0.080355,0.307192,0.075504,0.053639,0.081013,0.434088,0.340929,0.962502,0.711791,0.438116,0.228691,0.111328,0.042879,0.986666,0.999235,0.000002,0.020063,0.742976,0.718836,0.062572,0.05382
424,0.000002,0.018624,0.000365,0.000462,0.000496,0.000211,0.000514,0.000118,0.885306,0.864274,0.064241,0.055637,1.006136,0.055075,0.076214,0.236835,0.370859,0.065431,0.494342,0.414744,0.06089,0.426791,0.165982,0.212538,0.088542,0.080411,0.310272,0.075697,0.053627,0.08099,0.433721,0.34365,0.968325,0.71305,0.438722,0.229188,0.111527,0.043005,0.986896,0.999218,0.000002,0.02062,0.762124,0.737415,0.062961,0.054115
425,0.000018,0.019068,0.000348,0.000428,0.000464,0.000221,0.000531,0.000131,0.907769,0.886532,0.064422,0.055727,1.015551,0.055277,0.076082,0.23703,0.372697,0.065589,0.495428,0.416174,0.060775,0.429706,0.165382,0.21143,0.088651,0.080246,0.31324,0.075843,0.053519,0.080916,0.433138,0.346338,0.973338,0.713957,0.439151,0.229493,0.111682,0.043041,0.987126,0.999176,0.000002,0.022075,0.779912,0.754601,0.063292,0.054286
426,0.000002,0.019756,0.00031,0.000371,0.000467,0.000217,0.000553,0.000143,0.928538,0.90703,0.06469,0.056083,1.023582,0.055282,0.075723,0.237364,0.374227,0.065687,0.496226,0.417446,0.06045,0.432626,0.164548,0.210275,0.088555,0.079749,0.316078,0.075882,0.053293,0.080783,0.432384,0.349001,0.977589,0.714496,0.439345,0.229499,0.111777,0.04294,0.987367,0.999119,0.000002,0.024352,0.796561,0.770575,0.063562,0.054211
427,0.000002,0.022473,0.000315,0.000348,0.00046,0.000193,0.000563,0.000153,0.946714,0.925272,0.06477,0.056001,1.030533,0.055187,0.075565,0.237668,0.376049,0.065436,0.497293,0.41905,0.060765,0.435705,0.164055,0.208929,0.088569,0.079675,0.319574,0.076167,0.053451,0.080753,0.431442,0.351529,0.980682,0.715467,0.43969,0.229636,0.111805,0.042875,0.987527,0.999178,0.000002,0.032418,0.811127,0.784939,0.063614,0.054559
428,0.000002,0.028739,0.0003,0.000326,0.000435,0.000181,0.000549,0.00015,0.962801,0.941344,0.064806,0.056016,1.036799,0.055219,0.075543,0.238015,0.37774,0.065308,0.498439,0.420554,0.060781,0.438855,0.163755,0.207827,0.088781,0.079404,0.32299,0.076342,0.053538,0.080631,0.430274,0.353932,0.983648,0.716268,0.440214,0.230104,0.111883,0.042899,0.987654,0.99919,0.000002,0.04735,0.823948,0.797758,0.063804,0.054752
429,0.000002,0.039108,0.000274,0.000307,0.000402,0.000177,0.000525,0.000143,0.977024,0.955545,0.0648,0.056067,1.042413,0.055358,0.075614,0.238386,0.379329,0.065266,0.499627,0.421982,0.06061,0.441999,0.163528,0.206818,0.089096,0.079041,0.326338,0.076419,0.053556,0.080469,0.42893,0.356202,0.98637,0.716918,0.440818,0.230755,0.112006,0.042956,0.987751,0.999183,0.000002,0.069145,0.835248,0.809157,0.06405,0.054804
430,0.000002,0.06268,0.000252,0.000292,0.000381,0.000173,0.00053,0.000159,0.989182,0.967999,0.064726,0.055916,1.047074,0.055623,0.07567,0.238728,0.380909,0.065218,0.500759,0.4234,0.060573,0.444883,0.162891,0.205289,0.089178,0.078971,0.329706,0.076359,0.053436,0.080468,0.42742,0.358239,0.98817,0.717368,0.441144,0.231113,0.112189,0.042826,0.987803,0.999217,0.000002,0.110509,0.845022,0.818799,0.064037,0.054649
431,0.000002,0.109002,0.000244,0.00027,0.000389,0.000161,0.000529,0.000166,1.000156,0.979025,0.06465,0.055953,1.051191,0.055628,0.075547,0.23923,0.382678,0.065367,0.501915,0.424961,0.060667,0.448031,0.16252,0.203765,0.089436,0.07893,0.332931,0.076683,0.053426,0.080529,0.425948,0.360654,0.989854,0.717836,0.441515,0.231464,0.112344,0.042861,0.994,0.999622,0.000002,0.178738,0.853952,0.827611,0.064259,0.0546
432,0.000002,0.17806,0.000246,0.000259,0.000409,0.000157,0.000537,0.000173,1.009877,0.988769,0.064533,0.055946,1.054817,0.055546,0.075389,0.239764,0.384527,0.06546,0.503007,0.426545,0.060773,0.451202,0.162172,0.202264,0.089703,0.078857,0.33607,0.077096,0.053451,0.080572,0.424415,0.363247,0.991453,0.718269,0.441935,0.231813,0.112471,0.042928,0.999984,1,0.000002,0.271242,0.861908,0.835549,0.064439,0.054586
433,0.000002,0.29231,0.000264,0.000278,0.000435,0.000184,0.000579,0.000187,1.017879,0.996977,0.06431,0.055632,1.057848,0.05551,0.075325,0.240233,0.386437,0.065211,0.503945,0.428083,0.060778,0.454246,0.161596,0.200778,0.089816,0.078666,0.339221,0.077353,0.053453,0.080507,0.422648,0.36597,0.992998,0.71861,0.442446,0.232174,0.112555,0.042904,0.999984,1,0.000002,0.411638,0.868456,0.842324,0.064271,0.054553
434,0.000002,0.459347,0.000283,0.000285,0.000475,0.0002,0.000622,0.000191,1.024995,1.004046,0.064553,0.055725,1.061015,0.055706,0.075482,0.240784,0.3885,0.065282,0.504955,0.430015,0.06079,0.457574,0.161279,0.199395,0.090237,0.078655,0.34238,0.077601,0.053527,0.080597,0.420667,0.369361,0.994219,0.719268,0.443001,0.232485,0.112781,0.042773,0.999984,1,0.000002,0.594377,0.874362,0.848149,0.064545,0.054695
435,0.000002,0.65491,0.000301,0.000297,0.000515,0.000215,0.000678,0.000204,1.031208,1.010262,0.064664,0.055779,1.063716,0.055896,0.075549,0.241367,0.390573,0.065291,0.505875,0.431835,0.060798,0.460621,0.160925,0.197956,0.090528,0.078572,0.345332,0.077763,0.053544,0.080677,0.418575,0.372835,0.99507,0.719728,0.443432,0.232865,0.112931,0.04271,0.999984,1,0.000002,0.790542,0.879536,0.853292,0.064729,0.054709
436,0.000002,0.877077,0.000315,0.000321,0.00055,0.00023,0.000753,0.000233,1.03644,1.015638,0.064462,0.055666,1.065744,0.056012,0.075426,0.241976,0.392629,0.065124,0.506652,0.433401,0.060795,0.463214,0.160444,0.196397,0.090553,0.078333,0.348012,0.077807,0.053462,0.080697,0.41637,0.376265,0.995493,0.719823,0.443678,0.23336,0.112934,0.042772,0.999984,1,0.000002,0.993868,0.883895,0.857777,0.064668,0.054494
437,0.000002,0.962023,0.00034,0.000325,0.000591,0.000252,0.000823,0.000241,1.041012,1.020346,0.064492,0.055811,1.067229,0.055658,0.075261,0.242875,0.395046,0.065326,0.507585,0.435518,0.061009,0.466624,0.160284,0.194847,0.090944,0.078369,0.351026,0.078377,0.053452,0.080936,0.414249,0.380505,0.996407,0.720045,0.444163,0.233956,0.113144,0.042813,0.999984,1,0.000002,0.999968,0.887975,0.861859,0.064693,0.054581
438,0.000002,0.999952,0.000348,0.000331,0.000615,0.000264,0.000885,0.000248,1.044942,1.02433,0.064467,0.055744,1.068284,0.055583,0.075165,0.243604,0.397369,0.065429,0.508359,0.437599,0.061024,0.469615,0.160059,0.193186,0.09115,0.078235,0.354062,0.078765,0.053473,0.081036,0.411903,0.384642,0.997253,0.720336,0.444654,0.234376,0.113278,0.042713,0.999984,1,0.000002,0.999968,0.89156,0.865518,0.064777,0.054623
439,0.000002,0.999952,0.000341,0.000338,0.000624,0.000267,0.000937,0.000254,1.048261,1.02764,0.064408,0.055534,1.06891,0.055735,0.075135,0.244214,0.399596,0.065443,0.509004,0.439651,0.060906,0.472245,0.159767,0.19143,0.091232,0.077993,0.357098,0.078995,0.053512,0.081041,0.409352,0.388693,0.998013,0.720666,0.44513,0.234657,0.113374,0.042522,0.999984,1,0.000002,0.999968,0.894648,0.868761,0.06491,0.054624
440,0.000002,0.999952,0.000346,0.000329,0.00062,0.000266,0.000954,0.000262,1.050828,1.030228,0.064516,0.055691,1.068825,0.055722,0.075159,0.245094,0.401772,0.065492,0.509716,0.441858,0.061142,0.474959,0.159451,0.189665,0.091689,0.078115,0.360054,0.079291,0.053508,0.08129,0.406672,0.39294,0.998628,0.720847,0.445477,0.235044,0.113749,0.042567,0.999984,1,0.000002,0.999968,0.896979,0.871393,0.065085,0.054663
441,0.000002,0.999952,0.000351,0.000342,0.000621,0.000265,0.000958,0.000265,1.052593,1.031999,0.064464,0.055596,1.068218,0.055763,0.07516,0.245885,0.403867,0.065554,0.510078,0.443993,0.061166,0.477402,0.159165,0.187767,0.092125,0.077999,0.3629,0.079475,0.053545,0.081418,0.404052,0.397015,0.999152,0.721063,0.445919,0.235463,0.113807,0.042551,0.999984,1,0.000002,0.999968,0.899029,0.873618,0.064964,0.054635
442,0.000002,0.999952,0.000359,0.000362,0.000624,0.000265,0.000947,0.000263,1.053835,1.033262,0.064342,0.055453,1.067109,0.05577,0.07513,0.246749,0.405829,0.065651,0.510313,0.446157,0.061187,0.479702,0.158918,0.185777,0.092568,0.077867,0.365755,0.079736,0.053609,0.081512,0.401385,0.400978,0.99966,0.721326,0.446373,0.235849,0.113775,0.042525,0.999984,1,0.000002,0.999968,0.900821,0.875524,0.064797,0.054566
443,0.000002,0.999952,0.000368,0.000362,0.00062,0.000268,0.000908,0.000251,1.054693,1.034218,0.064252,0.055559,1.065192,0.055582,0.075033,0.248013,0.407526,0.065842,0.510705,0.44858,0.061544,0.48203,0.158742,0.183662,0.093077,0.078064,0.368872,0.080437,0.053695,0.081691,0.398417,0.404935,1.000272,0.721691,0.446726,0.23609,0.113963,0.04257,0.999984,1,0.000002,0.999968,0.902262,0.877092,0.064957,0.054475
444,0.000002,0.943548,0.000359,0.000357,0.000586,0.000256,0.000846,0.000235,1.054861,1.034466,0.064221,0.05555,1.062885,0.055553,0.075103,0.24912,0.4091,0.065914,0.510658,0.450992,0.061771,0.483763,0.158457,0.181681,0.093571,0.078009,0.371657,0.081033,0.053882,0.081915,0.39554,0.408796,1.000883,0.72191,0.447069,0.236553,0.113997,0.042561,0.999984,1,0.000002,0.856821,0.903135,0.878267,0.064994,0.054464
445,0.000002,0.820098,0.000341,0.00035,0.000553,0.000236,0.000776,0.000213,1.054554,1.034273,0.064232,0.055478,1.060309,0.055551,0.075227,0.250168,0.410525,0.065993,0.510532,0.453357,0.0619,0.485332,0.158141,0.179688,0.094044,0.077957,0.37419,0.081478,0.054003,0.082155,0.392517,0.412575,1.001445,0.721977,0.447343,0.236903,0.11406,0.042564,0.999984,1,0.000002,0.670904,0.903733,0.879132,0.065011,0.054429
446,0.000002,0.60254,0.000315,0.000342,0.000534,0.000206,0.000701,0.000182,1.053719,1.033619,0.064291,0.055345,1.057406,0.055528,0.075373,0.251191,0.411763,0.066133,0.510454,0.455672,0.061919,0.486885,0.157816,0.177596,0.094491,0.078016,0.376453,0.081712,0.053968,0.082405,0.389172,0.416293,1.001928,0.721845,0.447507,0.236969,0.11424,0.04261,0.999984,1,0.000002,0.472598,0.904104,0.879639,0.065047,0.054318
447,0.000002,0.429147,0.000335,0.000363,0.000537,0.000207,0.000655,0.000188,1.052744,1.032432,0.064059,0.055329,1.053847,0.055332,0.075448,0.252841,0.413,0.066578,0.510107,0.45833,0.062305,0.488146,0.157643,0.175575,0.095224,0.078199,0.378576,0.082578,0.05423,0.082718,0.386108,0.420227,1.002548,0.722178,0.447749,0.237297,0.114335,0.042767,0.999984,1,0.000002,0.328249,0.904075,0.879932,0.06493,0.05428
448,0.000002,0.289108,0.000349,0.000377,0.000547,0.000212,0.000606,0.000184,1.05147,1.031094,0.063957,0.055328,1.050234,0.05522,0.07552,0.254364,0.413927,0.066938,0.509632,0.460853,0.062626,0.489111,0.15746,0.173524,0.095948,0.078368,0.380531,0.083334,0.054465,0.083085,0.382933,0.424036,1.003049,0.722385,0.447912,0.237498,0.114393,0.042797,0.999984,1,0.000002,0.215398,0.903974,0.880033,0.064863,0.054302
449,0.000002,0.181938,0.000352,0.00038,0.000561,0.000218,0.000556,0.000168,1.049894,1.029627,0.063991,0.05532,1.046588,0.0552,0.075599,0.255738,0.414557,0.067195,0.509047,0.463249,0.062864,0.48979,0.157246,0.171459,0.096638,0.078512,0.382289,0.083943,0.054652,0.08349,0.379616,0.427713,1.003447,0.722449,0.448001,0.237556,0.11442,0.042704,0.999538,0.999958,0.000002,0.132284,0.903801,0.879943,0.064857,0.054371
450,0.000002,0.117979,0.000353,0.000395,0.000567,0.000228,0.000541,0.000168,1.047935,1.027836,0.063882,0.055111,1.04252,0.05512,0.075742,0.257416,0.415252,0.067454,0.508428,0.466063,0.063189,0.490135,0.156867,0.169686,0.097237,0.078581,0.383403,0.084627,0.054817,0.083752,0.37607,0.431456,1.004162,0.722732,0.448199,0.237604,0.114448,0.042763,0.992044,0.999245,0.000002,0.084297,0.903151,0.879545,0.064898,0.054333
451,0.000002,0.073136,0.000367,0.000421,0.000573,0.000219,0.000521,0.000148,1.045848,1.025777,0.063804,0.055047,1.03863,0.055016,0.075796,0.259134,0.415682,0.067752,0.50769,0.46908,0.063499,0.490035,0.15656,0.167821,0.098053,0.078768,0.384368,0.085239,0.054992,0.084063,0.372511,0.434935,1.004683,0.72283,0.448224,0.237621,0.11441,0.042714,0.98931,0.998962,0.000002,0.051306,0.902489,0.87894,0.064844,0.054224
452,0.000002,0.041471,0.000392,0.000457,0.000585,0.000203,0.000506,0.000122,1.043669,1.023585,0.063767,0.055065,1.034826,0.054911,0.075832,0.260886,0.415924,0.06812,0.506866,0.472184,0.06384,0.489689,0.156307,0.16594,0.098966,0.079038,0.38521,0.085924,0.055193,0.08443,0.369005,0.438326,1.00515,0.722828,0.448198,0.237661,0.114351,0.042657,0.989411,0.998942,0.000002,0.028692,0.901729,0.878207,0.064753,0.054111
453,0.000002,0.024009,0.000425,0.000495,0.000612,0.000215,0.000525,0.000128,1.041392,1.021451,0.063819,0.055082,1.030924,0.054852,0.076005,0.26271,0.416036,0.068679,0.505965,0.475207,0.064337,0.489379,0.156102,0.164181,0.099784,0.079374,0.385918,0.087065,0.055477,0.08491,0.365691,0.442003,1.005859,0.722856,0.448372,0.237858,0.114365,0.042811,0.989468,0.998932,0.000002,0.016903,0.900603,0.877429,0.064725,0.054142
454,0.000002,0.014381,0.000467,0.000533,0.000633,0.000221,0.000521,0.000129,1.039436,1.019371,0.063794,0.055037,1.027415,0.05469,0.076088,0.264719,0.415902,0.069047,0.504862,0.478363,0.064698,0.488531,0.155632,0.162446,0.100559,0.079525,0.386073,0.087879,0.055863,0.085324,0.362196,0.445614,1.006394,0.722842,0.448194,0.237597,0.114231,0.042749,0.989534,0.99889,0.000002,0.010591,0.899804,0.876925,0.064723,0.054083
455,0.000002,0.008813,0.000505,0.000563,0.000648,0.00022,0.000509,0.00012,1.037449,1.017286,0.063747,0.054972,1.024044,0.054598,0.076166,0.266784,0.415681,0.069381,0.503726,0.481598,0.065062,0.487383,0.155108,0.160774,0.101413,0.079694,0.385941,0.088609,0.05616,0.085694,0.358579,0.449237,1.006938,0.722827,0.44797,0.237239,0.114055,0.042611,0.989614,0.99885,0.000002,0.007029,0.899008,0.876333,0.064709,0.054027
456,0.000002,0.006541,0.000527,0.000576,0.000648,0.000211,0.0005,0.000096,1.035192,1.015145,0.063702,0.054906,1.020681,0.054707,0.076291,0.268855,0.415435,0.069772,0.502641,0.484929,0.065516,0.485961,0.154639,0.159201,0.10246,0.080017,0.385578,0.089382,0.056222,0.086016,0.354809,0.45295,1.007615,0.722839,0.447872,0.23697,0.113888,0.042453,0.989715,0.998841,0.000002,0.00556,0.898008,0.87539,0.064654,0.054039
457,0.000002,0.005647,0.000575,0.000615,0.000662,0.000219,0.000492,0.000093,1.033418,1.013406,0.063601,0.054702,1.017515,0.054601,0.076543,0.271146,0.414954,0.070415,0.501543,0.488608,0.066102,0.484225,0.15425,0.157687,0.103567,0.080347,0.385039,0.090346,0.056515,0.086526,0.351369,0.45682,1.008062,0.722696,0.447843,0.236892,0.113874,0.042403,0.989803,0.998889,0.000002,0.004956,0.89719,0.874831,0.064631,0.053947
