Wavelength,400 nm,442 nm,500 nm,550 nm,600 nm,650 nm,700 nm,Large chequerboard (white),Large chequerboard (black),Printer paper (white),Printer paper (toner),dark skin,light skin,blue sky,foliage,blue flower,bluish green,orange,purplish blue,moderate red,purple,yellow green,orange yellow,blue,green,red,yellow,magenta,cyan,white 9.5 (.05 D),neutral 8 (.23 D),neutral 6.5 (.44 D),neutral 5 (.70 D),neutral 3.5 (1.05 D),black 2 (1.5 D),Small chequerboard (white),Small chequerboard (black)
2385,1.893716,1.993244,0.047807,2.0872055,0.604389,0.553523,0.081805,0.2632255,0.045856,0.572957,0.086467,0.307627,0.502368,0.372892,0.278665,0.50098,0.520318,0.435163,0.532146,0.476732,0.462979,0.475875,0.512128,0.562562,0.477096,0.458269,0.491879,0.488952,0.392904,0.509366,0.448211,0.298642,0.118926,0.077001,0.058817,0.229074,0.0452915
2386,1.947989,1.148154,0.899713,1.830418,0.312228,0.616826,0,0.263118,0.045247,0.572376,0.085996,0.30751,0.504621,0.37371,0.278513,0.502328,0.521091,0.435878,0.530926,0.476131,0.46337,0.475066,0.513901,0.561517,0.477809,0.461331,0.492572,0.489701,0.391126,0.509412,0.446243,0.298079,0.119464,0.077819,0.057291,0.228042,0.047096
2387,1.53801,0.213126,1.609864,0.827363,0.23819,0.509496,0,0.2625175,0.0435035,0.571457,0.086474,0.308406,0.506869,0.375242,0.278426,0.503117,0.522569,0.437539,0.52991,0.476902,0.464888,0.474494,0.51519,0.560479,0.476583,0.463393,0.494449,0.490337,0.389555,0.509031,0.442742,0.296803,0.120933,0.080364,0.055683,0.227438,0.050042
2388,1.601861,0,1.951221,0.7874915,0.225501,0.848398,0.055627,0.261587,0.0419155,0.573349,0.088044,0.307856,0.506973,0.37541,0.278469,0.501571,0.520033,0.437778,0.530353,0.475512,0.464874,0.473619,0.514702,0.561074,0.472169,0.464105,0.494377,0.488366,0.389351,0.509707,0.442744,0.29751,0.12057,0.081405,0.056555,0.227024,0.0498455
2389,4.38359,0,4.290022,2.6864005,0.225501,3.595921,0.518808,0.2603605,0.0407085,0.576868,0.090279,0.306589,0.505809,0.374453,0.278223,0.498698,0.515327,0.437397,0.531843,0.473465,0.464433,0.472397,0.513261,0.562966,0.466394,0.464437,0.493135,0.485433,0.390434,0.511086,0.444496,0.299673,0.119801,0.081112,0.058629,0.2269975,0.048271
2390,0,0,0,0,0,0,0,0.2590915,0.041537,0.573877,0.091482,0.307177,0.502966,0.373068,0.277793,0.497453,0.513712,0.437992,0.532123,0.470795,0.46504,0.4719,0.511118,0.563278,0.465938,0.462005,0.492594,0.484073,0.391566,0.509954,0.443861,0.300316,0.120311,0.081055,0.062308,0.2278225,0.047299
2391,0,0,0,0,0,0,0,0.2576675,0.0429785,0.567453,0.091801,0.308838,0.500051,0.372483,0.277697,0.497195,0.513869,0.439093,0.531902,0.46778,0.465965,0.471728,0.509005,0.562327,0.468981,0.458066,0.492451,0.483547,0.392507,0.507699,0.441542,0.300346,0.121057,0.081561,0.066536,0.228923,0.046287
2392,0,0,0,0,0,0,0,0.2577315,0.0441105,0.566035,0.092778,0.308163,0.498554,0.372286,0.278873,0.497878,0.512135,0.440714,0.531155,0.46802,0.467258,0.471881,0.508603,0.561728,0.470357,0.456111,0.493413,0.484149,0.393122,0.505767,0.440877,0.299357,0.122178,0.081557,0.066378,0.2295245,0.045887
2393,0,0,0,0,0,0,0,0.259054,0.045144,0.566807,0.094231,0.306329,0.497237,0.371802,0.280423,0.499093,0.51004,0.442328,0.530126,0.469598,0.469219,0.47223,0.508908,0.561702,0.470273,0.455219,0.49517,0.484616,0.393852,0.503996,0.441719,0.2975,0.123547,0.081281,0.064489,0.2300095,0.046064
2394,20.608259,16.77107,0,39.476472,0,30.575226,32.793335,0.259936,0.0464145,0.566899,0.094793,0.305533,0.496015,0.373748,0.280816,0.503469,0.509805,0.443588,0.533732,0.471299,0.469285,0.472823,0.509809,0.561192,0.469903,0.456318,0.493269,0.48481,0.396311,0.503187,0.44199,0.296273,0.123767,0.077982,0.060806,0.231748,0.045686
2395,6.491907,8.438406,0,13.797059,0,16.32395,2.460618,0.260422,0.048027,0.567013,0.095074,0.305219,0.494879,0.376645,0.280407,0.508913,0.51007,0.444779,0.53931,0.473041,0.467852,0.47321,0.510637,0.56018,0.46969,0.458226,0.489749,0.485297,0.399125,0.502927,0.441786,0.295302,0.123345,0.073278,0.056102,0.2345355,0.045119
2396,3.301126,2.737596,0,5.044411,0,5.536195,0,0.263048,0.0485865,0.567596,0.091558,0.302871,0.495125,0.377838,0.277487,0.50643,0.511882,0.445489,0.541859,0.473268,0.468917,0.471537,0.509091,0.560455,0.471228,0.458479,0.487551,0.483905,0.396409,0.501861,0.441323,0.294649,0.121761,0.072096,0.055184,0.236009,0.046402
2397,2.549677,1.324028,0,3.196527,0,2.797562,0,0.2663725,0.0483295,0.567827,0.086203,0.299888,0.496151,0.378439,0.273519,0.500564,0.51437,0.445918,0.543556,0.472717,0.47113,0.469266,0.506821,0.560899,0.473423,0.458003,0.484963,0.481957,0.390724,0.500137,0.440594,0.294535,0.119494,0.072291,0.055449,0.236263,0.0482955
2398,1.412287,0.597504,0.108717,1.7698345,0,1.373727,0,0.266899,0.047125,0.568995,0.082004,0.299242,0.497935,0.376928,0.275962,0.500904,0.519026,0.447029,0.543947,0.474113,0.472927,0.471967,0.509568,0.560682,0.476969,0.457449,0.488742,0.483586,0.390701,0.49962,0.442939,0.294245,0.119455,0.075582,0.056133,0.236758,0.0489815
2399,0.587188,0.163461,0.236358,0.818785,0,0.419345,0,0.2664095,0.04582,0.571219,0.077988,0.299148,0.499503,0.374272,0.281663,0.504096,0.524706,0.448548,0.543329,0.476844,0.474476,0.476905,0.51469,0.560748,0.481038,0.456663,0.496076,0.486439,0.392967,0.499652,0.446399,0.293387,0.120771,0.080484,0.0575,0.2374255,0.0493425
2400,0.387651,0.073821,0.474856,0.877329,0,0.187042,0,0.267114,0.045589,0.567971,0.080332,0.300787,0.501485,0.374054,0.286003,0.505659,0.529955,0.452324,0.54575,0.479168,0.479485,0.478843,0.51902,0.563655,0.484026,0.459178,0.502284,0.48896,0.393895,0.505145,0.449062,0.293634,0.120768,0.078725,0.056411,0.2395885,0.049384
2401,0.217611,0.03581,1.306676,2.1640375,0,0.126668,0,0.268417,0.045833,0.561891,0.085765,0.302743,0.50362,0.374805,0.289301,0.506298,0.534801,0.456843,0.548835,0.480739,0.486275,0.478975,0.522719,0.567458,0.485887,0.463396,0.508039,0.491323,0.395053,0.51298,0.451446,0.294452,0.120255,0.073361,0.054002,0.2427515,0.04923
2402,0.843717,2.292754,2.444068,5.0210425,2.471313,0,0,0.2692785,0.0453005,0.560728,0.087142,0.303927,0.508847,0.377312,0.292439,0.513728,0.535697,0.460293,0.552048,0.483443,0.491293,0.482246,0.52632,0.573956,0.487261,0.46507,0.50929,0.500066,0.396601,0.515612,0.455778,0.297696,0.122893,0.073089,0.055812,0.2450875,0.048946
2403,3.009704,8.178704,3.183054,7.626961,7.915065,0,0,0.2699755,0.0441785,0.561933,0.086825,0.305846,0.51635,0.380931,0.295797,0.524215,0.53518,0.464172,0.556237,0.487029,0.495619,0.48729,0.530587,0.582292,0.489322,0.465896,0.508815,0.512056,0.398595,0.516538,0.461628,0.302339,0.126665,0.075766,0.059766,0.246595,0.048739
2404,3.562004,9.679548,2.905998,11.143996,7.917957,0,0,0.2702805,0.043668,0.565231,0.089651,0.307342,0.516301,0.382922,0.296581,0.526805,0.535788,0.467682,0.556865,0.486488,0.494288,0.486834,0.531136,0.582535,0.490023,0.469309,0.508228,0.516455,0.400342,0.518329,0.462547,0.305705,0.126209,0.078855,0.056742,0.2457965,0.0501805
2405,2.386382,6.484861,1.562661,28.388916,3.793582,0,0,0.2703215,0.04381,0.56962,0.093649,0.308451,0.512635,0.384043,0.29614,0.526521,0.536961,0.470842,0.556116,0.484195,0.490679,0.484226,0.529589,0.579007,0.490142,0.473722,0.507648,0.517402,0.401535,0.520335,0.460952,0.308173,0.124332,0.08204,0.050783,0.244375,0.052221
2406,0,0,10.853706,95.4350645,72.291992,31.671713,0,0.2729635,0.044927,0.570446,0.092358,0.311049,0.511368,0.385324,0.294959,0.526096,0.535824,0.468731,0.554563,0.483557,0.487959,0.485095,0.528946,0.576656,0.487942,0.474403,0.509109,0.515307,0.398516,0.517343,0.45832,0.309685,0.124023,0.079017,0.05034,0.245011,0.05064
2407,0,0,100.060432,402.9999845,734.426636,311.048096,0,0.2768525,0.0461055,0.569336,0.089293,0.314115,0.511238,0.386854,0.29414,0.525743,0.533602,0.464504,0.55262,0.484036,0.485497,0.487413,0.528836,0.575321,0.485002,0.473926,0.511112,0.512454,0.394117,0.512056,0.45553,0.311051,0.124052,0.0736,0.051759,0.2464615,0.047238
2408,0,0,0,0,0,0,0,0.278029,0.044711,0.566779,0.087974,0.316781,0.51533,0.389098,0.294239,0.525192,0.531949,0.462844,0.554959,0.483412,0.486292,0.488176,0.530089,0.579931,0.486692,0.475466,0.513801,0.513825,0.392015,0.51241,0.457099,0.310528,0.120485,0.074338,0.05208,0.2464985,0.0482825
2409,0,0,0,0,0,0,0,0.277743,0.042418,0.563991,0.087409,0.318968,0.520832,0.391508,0.294224,0.523863,0.530453,0.461607,0.558483,0.48208,0.48833,0.488002,0.531435,0.586262,0.489473,0.476946,0.516962,0.516257,0.390623,0.515267,0.460155,0.309583,0.11534,0.077009,0.052509,0.245889,0.051245
2410,1.222123,5.683284,10.112688,6.5703995,8.495564,5.075425,4.64462,0.2786445,0.0404015,0.563859,0.087079,0.320981,0.516555,0.390773,0.29374,0.521172,0.528681,0.458469,0.559195,0.480116,0.48614,0.486742,0.529967,0.584903,0.490671,0.476753,0.515861,0.513343,0.391166,0.515172,0.459673,0.310151,0.116663,0.079072,0.052509,0.24653,0.0516435
2411,0.519709,4.94692,3.137217,1.906435,4.316752,0.478557,4.284545,0.280048,0.0384245,0.564382,0.086615,0.32326,0.50927,0.38926,0.293141,0.518765,0.527092,0.454841,0.559488,0.47802,0.482266,0.485497,0.528403,0.581279,0.491508,0.476671,0.513148,0.508963,0.392542,0.513918,0.458194,0.311087,0.120508,0.081287,0.052065,0.247863,0.0516015
2412,0.408097,5.372058,2.572327,2.323628,5.939582,0.214366,4.948381,0.277582,0.039498,0.566093,0.086029,0.321295,0.505719,0.38665,0.292726,0.512663,0.524942,0.450378,0.555993,0.477273,0.480311,0.479959,0.524959,0.577082,0.487905,0.471029,0.50501,0.504714,0.396156,0.508155,0.455618,0.308699,0.121379,0.084046,0.050874,0.247162,0.0516895
2413,0.284774,15.172499,2.572327,10.640461,25.289364,2.153593,15.229348,0.2739895,0.041563,0.568885,0.085054,0.31791,0.503026,0.38343,0.292214,0.504937,0.522221,0.44596,0.55077,0.476544,0.479263,0.472606,0.520087,0.57215,0.482878,0.463065,0.49448,0.500345,0.400109,0.500257,0.45247,0.304691,0.121147,0.086775,0.049328,0.245521,0.0514745
2414,0.552843,2.804585,0,3.5315945,5.571625,1.07444,3.064611,0.273185,0.046367,0.564619,0.085011,0.314976,0.499181,0.379097,0.288318,0.504205,0.521212,0.443478,0.548058,0.476619,0.476224,0.468726,0.51905,0.569709,0.480334,0.460251,0.492372,0.496771,0.399259,0.499427,0.45005,0.302932,0.118638,0.084059,0.052669,0.2426325,0.050236
2415,0.596826,0.867502,0,2.1825175,2.393003,0.827521,1.283744,0.273172,0.052309,0.557056,0.085529,0.312329,0.49502,0.374347,0.283511,0.505847,0.520919,0.441208,0.546197,0.476922,0.47251,0.466003,0.519411,0.568046,0.478835,0.459184,0.49358,0.493168,0.397058,0.501832,0.447628,0.302193,0.115298,0.07962,0.057782,0.2394365,0.048336
2416,0.454475,0.734264,0.370944,2.423248,2.561392,0.613642,1.352353,0.2773735,0.0535665,0.554996,0.086818,0.315772,0.49844,0.372683,0.283197,0.503929,0.519248,0.437292,0.542177,0.471342,0.469907,0.465759,0.518224,0.565014,0.475112,0.460343,0.493129,0.493019,0.398638,0.499595,0.443493,0.300705,0.115622,0.072763,0.059619,0.2407475,0.047575
2417,0.110617,0.911452,1.01108,3.0300545,3.063729,0.149358,1.621434,0.2831105,0.0534285,0.555058,0.088533,0.320834,0.50377,0.371815,0.284422,0.500303,0.517256,0.432943,0.537633,0.463936,0.467454,0.466356,0.516614,0.561919,0.47034,0.462018,0.492158,0.493761,0.40133,0.495508,0.438884,0.299267,0.117086,0.065493,0.060594,0.2434275,0.0474945
2418,0.838769,1.075364,1.394612,3.7550825,3.041177,0.895028,2.693604,0.2815165,0.051334,0.552705,0.090547,0.318822,0.503431,0.371835,0.288817,0.498911,0.512837,0.434585,0.534811,0.463262,0.466819,0.46662,0.515384,0.560252,0.470704,0.462919,0.493022,0.490164,0.397809,0.494771,0.434745,0.300969,0.117283,0.068594,0.056635,0.242902,0.0469695
2419,15.468197,1.620767,4.816176,11.5571535,3.041177,16.505697,18.999952,0.2777925,0.048403,0.549968,0.092483,0.314903,0.501688,0.37212,0.293864,0.498353,0.507446,0.437704,0.532471,0.464674,0.466596,0.466758,0.514118,0.558859,0.472658,0.463657,0.494146,0.48562,0.392976,0.494994,0.430952,0.303058,0.11686,0.074167,0.051168,0.241514,0.04644
2420,11.204484,0,1.352838,9.410661,3.348485,7.571672,7.463506,0.2745445,0.047264,0.548352,0.091832,0.314046,0.500883,0.373367,0.292391,0.50112,0.507699,0.439576,0.53383,0.46822,0.467692,0.468347,0.514375,0.563184,0.473724,0.461083,0.490891,0.485446,0.390302,0.499675,0.431864,0.302133,0.117122,0.077236,0.052365,0.240049,0.045035
2421,4.958298,0,0.071914,6.866236,3.348485,0.624055,0.61514,0.2715545,0.0466135,0.546783,0.090371,0.314106,0.500117,0.375238,0.289275,0.505147,0.509339,0.441507,0.535999,0.472461,0.469258,0.469978,0.51515,0.568847,0.474649,0.458124,0.486763,0.486289,0.387598,0.505209,0.43366,0.300841,0.118055,0.079624,0.054928,0.2384965,0.0431855
2422,4.944974,1.555578,0,14.5424575,3.348485,4.219238,5.361809,0.2728565,0.049234,0.549592,0.08983,0.314226,0.500678,0.37523,0.286127,0.503507,0.510055,0.439465,0.528851,0.475227,0.472469,0.467917,0.514445,0.568529,0.476451,0.454065,0.484056,0.483996,0.385098,0.502448,0.430955,0.29906,0.11953,0.081461,0.057663,0.2354635,0.0427735
2423,7.964399,34.52832,0,170.2609865,3.348485,93.652161,112.299744,0.2750215,0.0528135,0.553087,0.089504,0.314232,0.501833,0.374395,0.282987,0.500559,0.511008,0.436133,0.519454,0.477697,0.47617,0.465572,0.513501,0.566862,0.478243,0.449362,0.481284,0.481371,0.382714,0.498211,0.427386,0.296905,0.121551,0.083606,0.060578,0.2320835,0.0426935
2424,0,4.643007,2.827686,11.9055785,1.483879,8.187864,5.93432,0.2751905,0.0500395,0.550765,0.092855,0.311538,0.499115,0.365148,0.282358,0.498479,0.507745,0.432688,0.514942,0.472119,0.472437,0.463007,0.506026,0.559255,0.472962,0.44957,0.477218,0.476786,0.379721,0.488412,0.424614,0.295599,0.123524,0.082115,0.061011,0.2346545,0.0448455
2425,0,2.909908,2.844963,3.843595,1.492945,3.423552,0.703085,0.274898,0.0459465,0.547371,0.097106,0.308269,0.495977,0.354129,0.281998,0.496173,0.503359,0.429438,0.511432,0.464736,0.467016,0.460195,0.497343,0.55062,0.46668,0.450664,0.47291,0.471581,0.376657,0.477719,0.422076,0.294815,0.124837,0.079553,0.061182,0.2383465,0.0474595
2426,0,3.004348,2.879135,7.097656,1.781868,5.024335,0.4404,0.2729505,0.046779,0.548869,0.092602,0.312723,0.490619,0.355952,0.282461,0.494287,0.501524,0.426414,0.51116,0.462157,0.46381,0.459655,0.496285,0.551364,0.464668,0.446302,0.468863,0.473082,0.381767,0.473872,0.42378,0.297365,0.124432,0.080331,0.056957,0.2398455,0.04973
2427,0,6.023634,3.015733,67.7534065,6.021709,36.711067,0.251749,0.270819,0.048479,0.551167,0.086479,0.318416,0.484221,0.360095,0.28325,0.49248,0.49998,0.423531,0.511412,0.460339,0.461074,0.459197,0.496119,0.553436,0.462934,0.441006,0.465056,0.475453,0.388198,0.470747,0.42587,0.300263,0.123852,0.081718,0.051685,0.2412405,0.0519965
2428,1.641553,0.142011,1.709422,5.039006,3.35462,2.435595,0,0.26891,0.048863,0.546325,0.086344,0.314836,0.480985,0.366708,0.286453,0.490374,0.500195,0.424898,0.514758,0.455977,0.458246,0.460993,0.497466,0.552726,0.459209,0.439265,0.465034,0.477395,0.392747,0.478731,0.423006,0.304685,0.123796,0.083532,0.047727,0.239121,0.0516965
2429,1.641553,0.003878,1.78995,2.019003,3.215269,0.844925,0,0.2669425,0.0490585,0.540525,0.087061,0.309813,0.478523,0.373968,0.290012,0.488279,0.500813,0.42695,0.518767,0.451341,0.455442,0.46345,0.499084,0.552039,0.455415,0.437953,0.465515,0.479435,0.397279,0.488183,0.419548,0.309211,0.123643,0.085853,0.043946,0.2362795,0.0510625
2430,2.678714,0.818416,2.777909,4.781656,4.745513,2.318201,0,0.265015,0.0492205,0.53645,0.090333,0.306651,0.478866,0.373909,0.286604,0.480203,0.498382,0.430472,0.515171,0.450201,0.452146,0.458593,0.497728,0.548069,0.456958,0.438664,0.465398,0.478504,0.397395,0.487533,0.415122,0.306463,0.120616,0.085257,0.048541,0.2332925,0.0522545
2431,7.880179,4.871812,7.044703,18.37539,11.776752,9.793423,0,0.2630145,0.0491895,0.532838,0.093858,0.30382,0.479338,0.373028,0.282321,0.471295,0.495294,0.43393,0.510327,0.4494,0.44864,0.452671,0.496181,0.543386,0.45883,0.43972,0.465136,0.477179,0.396881,0.486307,0.410355,0.303044,0.117316,0.084139,0.054265,0.230091,0.0536695
2432,28.018887,7.673107,9.626603,36.954191,13.885961,15.78088,0,0.264672,0.050908,0.526682,0.091255,0.299425,0.474087,0.365036,0.278423,0.467527,0.489749,0.427728,0.507572,0.443173,0.443879,0.447064,0.486451,0.537121,0.455384,0.436561,0.464051,0.47293,0.393551,0.484115,0.406981,0.299913,0.114036,0.084735,0.055307,0.228363,0.052503
2433,2109.923096,219.03772,205.956589,1836.8534545,112.325615,505.059235,0,0.26668,0.053006,0.519974,0.088263,0.294774,0.468126,0.355987,0.274497,0.464159,0.484107,0.420533,0.505131,0.436218,0.438667,0.441302,0.475699,0.53068,0.451358,0.432708,0.462629,0.468492,0.389954,0.481269,0.403978,0.296718,0.110904,0.085465,0.055987,0.2269745,0.051102
2434,1.73101,0.134022,0.215065,1.430202,0.718323,0.667269,0,0.2653315,0.0490555,0.520487,0.085201,0.289552,0.461557,0.349848,0.270555,0.459926,0.476799,0.415958,0.495311,0.4323,0.436289,0.436058,0.473678,0.525218,0.442457,0.424177,0.458154,0.457992,0.38238,0.473993,0.402788,0.291078,0.116719,0.081675,0.053442,0.226501,0.052589
2435,0.343388,0.003623,0.102937,0.274899,0.673162,0.361114,0,0.263766,0.044628,0.52129,0.081914,0.28425,0.454945,0.343999,0.266372,0.455478,0.469415,0.411775,0.48491,0.428536,0.434026,0.430975,0.472112,0.519451,0.433366,0.415367,0.453445,0.446819,0.374546,0.466784,0.401529,0.285195,0.123109,0.077319,0.050715,0.22601,0.0542
2436,0.259867,0,0.065757,0.649741,0.47061,0.24651,0.047552,0.2565055,0.0464815,0.516806,0.089432,0.286934,0.454595,0.340944,0.264029,0.446335,0.46586,0.40755,0.475763,0.430863,0.426962,0.429577,0.46504,0.513752,0.42606,0.404939,0.448971,0.442331,0.370475,0.466822,0.3997,0.279381,0.12284,0.076253,0.054684,0.225872,0.050914
2437,0.159351,0,0,1.450365,0.029845,0.015443,0.151192,0.248727,0.048679,0.512176,0.09736,0.289944,0.454427,0.338093,0.261793,0.436738,0.462001,0.402988,0.466485,0.433334,0.419637,0.428158,0.457805,0.507749,0.418585,0.394427,0.444291,0.437921,0.36672,0.466659,0.3976,0.273479,0.122232,0.075623,0.058936,0.2254885,0.0473855
2438,0.17831,0,0,0.463373,0.094349,0.046542,0.068029,0.246062,0.04579,0.509341,0.092602,0.284838,0.448046,0.334081,0.258394,0.429579,0.453904,0.396415,0.462053,0.426929,0.411708,0.420709,0.454676,0.494928,0.416638,0.396132,0.435576,0.430057,0.363724,0.459339,0.391723,0.266499,0.116183,0.075652,0.056297,0.2221175,0.0461725
2439,0.185754,0,0,0.2345905,0.110953,0.053459,0.047937,0.243586,0.0428825,0.506851,0.087628,0.279381,0.441085,0.329713,0.254835,0.422383,0.445684,0.389781,0.457509,0.420032,0.404001,0.412969,0.451307,0.482045,0.414757,0.397323,0.426899,0.421673,0.360444,0.452007,0.385438,0.259557,0.110148,0.075488,0.053429,0.2184785,0.0451005
2440,0.150934,0,0.091724,0.3848785,0.174573,0.041973,0.038881,0.2414215,0.043473,0.510211,0.091294,0.27398,0.431732,0.327633,0.247015,0.416132,0.438431,0.383506,0.449453,0.411083,0.394973,0.408757,0.443123,0.475577,0.406365,0.381101,0.420419,0.406512,0.355916,0.445226,0.378888,0.257516,0.111908,0.072717,0.056776,0.21506,0.0445575
2441,0.005662,0,0.563569,0.9982915,0.419963,0,0,0.2393775,0.0441045,0.513108,0.095024,0.268677,0.423023,0.326038,0.239741,0.410486,0.431336,0.376986,0.441573,0.402594,0.386178,0.404833,0.434728,0.4695,0.398146,0.36587,0.413673,0.391749,0.351681,0.43854,0.372893,0.255861,0.113709,0.070219,0.06027,0.211731,0.044183
2442,0.220542,0,1.346166,0.789919,0.164424,0,0,0.2403715,0.047099,0.506407,0.092426,0.268535,0.424001,0.328686,0.245128,0.411751,0.43433,0.372517,0.437985,0.406997,0.385305,0.400756,0.42574,0.471312,0.394428,0.368277,0.400534,0.387297,0.3495,0.43338,0.37143,0.261094,0.118674,0.07511,0.061349,0.210828,0.0474335
2443,0.379723,0,1.838538,0.661625,0.0193,0.0664,0,0.2410885,0.049593,0.499655,0.089808,0.268556,0.424795,0.331008,0.250481,0.412968,0.437188,0.368572,0.434418,0.411386,0.384766,0.3972,0.417549,0.473142,0.391023,0.371224,0.388153,0.38323,0.347205,0.427996,0.369898,0.265931,0.123891,0.079642,0.06212,0.2101755,0.050205
2444,0.771451,0,2.508659,1.2141775,0.823794,2.220757,0,0.2406495,0.046129,0.495523,0.090775,0.269272,0.427159,0.327761,0.250863,0.415162,0.434943,0.370595,0.433833,0.412016,0.388664,0.405381,0.422309,0.474809,0.394527,0.379258,0.392986,0.384027,0.348139,0.426576,0.373116,0.264087,0.127606,0.078838,0.058644,0.212843,0.0473705
2445,4.117244,0.135554,7.806186,5.9630045,8.344716,22.768295,0,0.240504,0.0434005,0.491572,0.091257,0.269615,0.429044,0.325094,0.251306,0.41695,0.433287,0.372817,0.433443,0.412391,0.391406,0.41276,0.427456,0.477074,0.398453,0.387019,0.397632,0.385601,0.349188,0.42542,0.376561,0.26208,0.130135,0.078171,0.055251,0.215357,0.0450875
2446,0.2295,0.166143,0.752102,0.358706,0.448137,1.777828,0,0.241756,0.046456,0.488128,0.086789,0.266598,0.423756,0.330173,0.25097,0.414914,0.438117,0.376175,0.434874,0.407887,0.384479,0.410393,0.434728,0.482387,0.404893,0.391523,0.400221,0.394019,0.350812,0.424039,0.378916,0.258608,0.121521,0.076818,0.055229,0.2154035,0.0474405
2447,0.086621,0.201183,0.415736,0.1602055,0.096952,0.803438,0.006012,0.2429135,0.0490535,0.484631,0.0828,0.264647,0.420198,0.336134,0.251101,0.414055,0.443319,0.380136,0.437369,0.404633,0.379833,0.407761,0.441437,0.487484,0.410394,0.395253,0.403438,0.401863,0.353052,0.422894,0.382094,0.255715,0.113935,0.07551,0.055695,0.2156865,0.0499555
2448,0.563308,0.699421,0.296326,0.800894,0.139119,0.644135,0.094897,0.2439015,0.049036,0.483589,0.082864,0.270976,0.428936,0.347049,0.255235,0.420173,0.449801,0.388657,0.446039,0.411168,0.390883,0.404736,0.443828,0.49136,0.410461,0.39367,0.40899,0.404098,0.359162,0.423147,0.391853,0.257823,0.115596,0.075624,0.059132,0.216627,0.052987
2449,1.994638,2.055823,0,2.722913,0.555018,0.314638,0.336931,0.2450355,0.0495065,0.482951,0.083651,0.277682,0.436326,0.357253,0.259512,0.426235,0.456627,0.395301,0.454367,0.416873,0.401786,0.403717,0.446519,0.494798,0.411625,0.391993,0.415094,0.407528,0.363454,0.424796,0.399413,0.260861,0.118194,0.075259,0.061975,0.217725,0.054421
